customer_id,order_id,rating,feedback
1685,1011,2,"Delivery was delayed, but the product arrived in good condition."
951,615,2,The product arrived with defects and did not work properly; the taste was bad and not fresh.
112,3669,1,"Good value for the money, but the freshness could be better."
1525,4956,1,The courier left the package at the wrong address.
634,4475,4,"The quality, taste, and freshness of the product were impressive."
666,3862,4,The delivery was quick and the packaging was secure.
45,149,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
446,912,2,The courier left the package at the wrong address.
1787,1841,2,"The product broke after a few uses; not worth the price, and it wasn't fresh."
632,3084,5,Excellent service! The package arrived on time and in perfect condition.
751,3236,4,"The delivery was faster than expected, and the package was well protected."
50,1678,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
1940,4931,3,"The quality, taste, and freshness of the product were impressive."
1800,1935,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
1233,928,1,"There was a mix-up with the delivery, and it took longer than expected."
36,2811,5,The delivery was quick and the packaging was secure.
534,173,2,"Delivery was delayed, but the product arrived in good condition."
337,4680,5,I loved the taste; it was fresh and had a long expiration date.
317,3798,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
1760,323,2,"The delivery was late, and the package was slightly damaged."
1614,3753,4,The taste of the product exceeded my expectations; very fresh and delicious.
1092,2688,2,The courier left the package at the wrong address.
1175,1169,3,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
521,2837,5,Great value for the price; the quality and freshness are excellent.
1600,14,4,The taste of the product exceeded my expectations; very fresh and delicious.
743,4533,4,The product tastes great and the freshness is as described.
1312,1401,3,The product tastes great and the freshness is as described.
1024,3671,4,"The courier was friendly, and the delivery arrived promptly."
1349,240,3,"The quality, taste, and freshness of the product were impressive."
1263,4730,1,"Good value for the money, but the freshness could be better."
1810,325,5,"The courier was friendly, and the delivery arrived promptly."
1158,3332,3,I am very pleased with the product's taste and freshness; it is of high quality.
1494,2877,5,I was impressed with the speedy delivery and careful packaging.
427,3897,3,"The delivery was late, and the package was slightly damaged."
1985,2370,2,"Delivery was delayed, but the product arrived in good condition."
64,626,4,I was impressed with the speedy delivery and careful packaging.
1157,1427,5,The taste of the product exceeded my expectations; very fresh and delicious.
706,2943,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
1514,4900,3,"The quality, taste, and freshness of the product were impressive."
1332,4517,5,I loved the taste; it was fresh and had a long expiration date.
1586,1438,1,The courier left the package at the wrong address.
1617,422,5,The delivery was quick and the packaging was secure.
518,2242,1,Poor taste and quality; the product wasn't fresh and had a short expiration date.
1851,3415,4,"The freshness and taste were top-notch, and the expiration date was well in the future."
1822,2570,1,"The taste was awful, and the product was not fresh at all."
132,2647,2,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1250,936,5,"The expiration date was far out, and the product tasted incredibly fresh."
1781,1640,5,I was impressed with the speedy delivery and careful packaging.
458,1351,1,"Quality is below average; I'm not satisfied with the purchase, and it wasn't fresh."
1633,3927,3,The product tastes great and the freshness is as described.
382,2557,1,"The delivery was late, and the package was slightly damaged."
621,3020,1,"Good value for the money, but the freshness could be better."
1448,4011,1,The product arrived with defects and did not work properly; the taste was bad and not fresh.
1461,2977,5,"The expiration date was far out, and the product tasted incredibly fresh."
226,2491,2,"The delivery was late, and the package was slightly damaged."
1977,681,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1735,593,2,Very disappointed with the taste and freshness of the product; the expiration date was near.
1622,1578,1,Very disappointed with the taste and freshness of the product; the expiration date was near.
1650,4319,1,The product arrived damaged due to poor packaging.
26,2500,5,I am very pleased with the product's taste and freshness; it is of high quality.
268,2991,5,Excellent service! The package arrived on time and in perfect condition.
1734,3906,4,The product tastes great and the freshness is as described.
1340,4439,3,"There was a mix-up with the delivery, and it took longer than expected."
502,4434,5,I loved the taste; it was fresh and had a long expiration date.
324,3095,3,"There was a mix-up with the delivery, and it took longer than expected."
1844,3074,5,Very satisfied with the purchase; the quality is outstanding and the product is very fresh.
1279,4963,5,"The courier was friendly, and the delivery arrived promptly."
1435,4713,2,The product is not as described; the taste was very disappointing and not fresh.
212,1005,3,"The freshness and taste were top-notch, and the expiration date was well in the future."
487,3965,1,"The product broke after a few uses; not worth the price, and it wasn't fresh."
186,4516,4,The taste of the product exceeded my expectations; very fresh and delicious.
1174,2433,5,The delivery was quick and the packaging was secure.
975,3700,5,The taste of the product exceeded my expectations; very fresh and delicious.
